coil_id,x,y,z
7,-9.833098,-8.704023,-1.805346
7,-9.785861,-8.757025,-1.784370
7,-9.738069,-8.809376,-1.763259
7,-9.689732,-8.861070,-1.742013
7,-9.640860,-8.912099,-1.720635
7,-9.591462,-8.962459,-1.699125
7,-9.541549,-9.012143,-1.677486
7,-9.491132,-9.061146,-1.655720
7,-9.440220,-9.109461,-1.633827
7,-9.388824,-9.157084,-1.611810
7,-9.336955,-9.204008,-1.589670
7,-9.284622,-9.250230,-1.567409
7,-9.231836,-9.295744,-1.545029
7,-9.178609,-9.340545,-1.522531
7,-9.124950,-9.384629,-1.499918
7,-9.070870,-9.427992,-1.477189
7,-9.016381,-9.470629,-1.454349
7,-8.961492,-9.512536,-1.431398
7,-8.906216,-9.553709,-1.408337
7,-8.850562,-9.594145,-1.385170
7,-8.794541,-9.633840,-1.361897
7,-8.738166,-9.672790,-1.338520
7,-8.681446,-9.710994,-1.315041
7,-8.624393,-9.748446,-1.291462
7,-8.567018,-9.785146,-1.267785
7,-8.509331,-9.821089,-1.244011
7,-8.451345,-9.856274,-1.220143
7,-8.393070,-9.890699,-1.196181
7,-8.334517,-9.924361,-1.172129
7,-8.275697,-9.957258,-1.147987
7,-8.216623,-9.989388,-1.123758
7,-8.157304,-10.020751,-1.099443
7,-8.097752,-10.051345,-1.075045
7,-8.037978,-10.081167,-1.050564
7,-7.977994,-10.110218,-1.026004
7,-7.917811,-10.138497,-1.001366
7,-7.857439,-10.166003,-0.976651
7,-7.796890,-10.192735,-0.951862
7,-7.736175,-10.218693,-0.927000
7,-7.675305,-10.243877,-0.902068
7,-7.614291,-10.268286,-0.877067
7,-7.553145,-10.291922,-0.851999
7,-7.491877,-10.314785,-0.826867
7,-7.430498,-10.336875,-0.801671
7,-7.369020,-10.358192,-0.776414
7,-7.307454,-10.378738,-0.751099
7,-7.245809,-10.398514,-0.725726
7,-7.184097,-10.417521,-0.700298
7,-7.122330,-10.435760,-0.674816
7,-7.060517,-10.453233,-0.649283
7,-6.998670,-10.469942,-0.623701
7,-6.936799,-10.485889,-0.598071
7,-6.874914,-10.501076,-0.572396
7,-6.813027,-10.515505,-0.546677
7,-6.751148,-10.529178,-0.520916
7,-6.689287,-10.542098,-0.495116
7,-6.627454,-10.554268,-0.469278
7,-6.565661,-10.565690,-0.443404
7,-6.503917,-10.576369,-0.417496
7,-6.442232,-10.586306,-0.391557
7,-6.380616,-10.595505,-0.365588
7,-6.319080,-10.603971,-0.339591
7,-6.257634,-10.611706,-0.313568
7,-6.196286,-10.618714,-0.287521
7,-6.135047,-10.625000,-0.261453
7,-6.073928,-10.630567,-0.235364
7,-6.012936,-10.635419,-0.209258
7,-5.952082,-10.639562,-0.183136
7,-5.891375,-10.643000,-0.156999
7,-5.830824,-10.645737,-0.130851
7,-5.770439,-10.647779,-0.104693
7,-5.710228,-10.649129,-0.078527
7,-5.650201,-10.649794,-0.052354
7,-5.590366,-10.649779,-0.026178
8,9.118931,3.330219,0.000000
8,9.128756,3.368464,0.026178
8,9.138203,3.406987,0.052354
8,9.147265,3.445783,0.078527
8,9.155937,3.484849,0.104693
8,9.164214,3.524179,0.130851
8,9.172091,3.563770,0.156999
8,9.179561,3.603617,0.183136
8,9.186619,3.643716,0.209258
8,9.193261,3.684062,0.235364
8,9.199481,3.724650,0.261453
8,9.205274,3.765475,0.287521
8,9.210635,3.806532,0.313568
8,9.215558,3.847817,0.339591
8,9.220039,3.889325,0.365588
8,9.224074,3.931049,0.391557
8,9.227656,3.972985,0.417496
8,9.230782,4.015127,0.443404
8,9.233446,4.057470,0.469278
8,9.235644,4.100008,0.495116
8,9.237372,4.142736,0.520916
8,9.238625,4.185647,0.546677
8,9.239399,4.228736,0.572396
8,9.239689,4.271997,0.598071
8,9.239491,4.315423,0.623701
8,9.238801,4.359010,0.649283
8,9.237615,4.402750,0.674816
8,9.235929,4.446637,0.700298
8,9.233738,4.490665,0.725726
8,9.231041,4.534827,0.751099
8,9.227831,4.579117,0.776414
8,9.224107,4.623528,0.801671
8,9.219864,4.668054,0.826867
8,9.215098,4.712688,0.851999
8,9.209808,4.757423,0.877067
8,9.203989,4.802252,0.902068
8,9.197638,4.847168,0.927000
8,9.190752,4.892164,0.951862
8,9.183329,4.937233,0.976651
8,9.175365,4.982369,1.001366
8,9.166857,5.027562,1.026004
8,9.157804,5.072807,1.050564
8,9.148202,5.118096,1.075045
8,9.138050,5.163422,1.099443
8,9.127344,5.208777,1.123758
8,9.116083,5.254154,1.147987
8,9.104264,5.299544,1.172129
8,9.091886,5.344941,1.196181
8,9.078946,5.390337,1.220143
8,9.065444,5.435724,1.244011
8,9.051377,5.481094,1.267785
8,9.036743,5.526440,1.291462
8,9.021542,5.571753,1.315041
8,9.005773,5.617026,1.338520
8,8.989433,5.662251,1.361897
8,8.972522,5.707419,1.385170
8,8.955039,5.752524,1.408337
8,8.936983,5.797556,1.431398
8,8.918353,5.842508,1.454349
8,8.899150,5.887372,1.477189
8,8.879372,5.932139,1.499918
8,8.859019,5.976802,1.522531
8,8.838092,6.021352,1.545029
8,8.816589,6.065780,1.567409
8,8.794511,6.110080,1.589670
8,8.771858,6.154242,1.611810
8,8.748631,6.198258,1.633827
8,8.724830,6.242121,1.655720
8,8.700455,6.285821,1.677486
8,8.675507,6.329351,1.699125
8,8.649987,6.372702,1.720635
8,8.623897,6.415866,1.742013
8,8.597236,6.458835,1.763259
8,8.570007,6.501600,1.784370
8,8.542210,6.544152,1.805346
8,8.513847,6.586485,1.826184
8,8.484920,6.628589,1.846883
8,8.455430,6.670457,1.867441
8,8.425379,6.712079,1.887857
8,8.394770,6.753448,1.908130
8,8.363604,6.794555,1.928257
8,8.331883,6.835393,1.948237
8,8.299610,6.875952,1.968069
8,8.266788,6.916225,1.987751
8,8.233419,6.956204,2.007281
8,8.199506,6.995880,2.026659
8,8.165051,7.035246,2.045883
8,8.130058,7.074293,2.064950
8,8.094530,7.113013,2.083861
8,8.058470,7.151399,2.102612
8,8.021881,7.189441,2.121204
8,7.984768,7.227133,2.139634
8,7.947133,7.264466,2.157901
8,7.908981,7.301433,2.176003
8,7.870315,7.338025,2.193940
8,7.831140,7.374235,2.211710
8,7.791459,7.410055,2.229312
8,7.751277,7.445478,2.246744
8,7.710598,7.480495,2.264004
8,7.669427,7.515100,2.281092
8,7.627769,7.549284,2.298007
8,7.585627,7.583041,2.314746
8,7.543008,7.616362,2.331310
8,7.499916,7.649241,2.347695
8,7.456356,7.681670,2.363902
8,7.412334,7.713642,2.379929
8,7.367854,7.745150,2.395775
8,7.322923,7.776186,2.411438
8,7.277545,7.806744,2.426918
8,7.231727,7.836818,2.442212
8,7.185475,7.866399,2.457321
8,7.138794,7.895481,2.472243
8,7.091690,7.924058,2.486976
8,7.044170,7.952122,2.501520
8,6.996239,7.979668,2.515873
8,6.947905,8.006689,2.530035
8,6.899174,8.033179,2.544004
8,6.850051,8.059130,2.557780
8,6.800545,8.084538,2.571360
8,6.750661,8.109396,2.584745
8,6.700407,8.133697,2.597933
8,6.649789,8.157437,2.610923
8,6.598815,8.180609,2.623715
8,6.547491,8.203207,2.636306
8,6.495826,8.225227,2.648697
8,6.443826,8.246661,2.660886
8,6.391499,8.267506,2.672873
8,6.338852,8.287756,2.684655
8,6.285894,8.307405,2.696234
8,6.232631,8.326449,2.707607
8,6.179072,8.344882,2.718774
8,6.125224,8.362699,2.729734
8,6.071096,8.379897,2.740486
8,6.016695,8.396470,2.751029
8,5.962029,8.412414,2.761363
8,5.907108,8.427724,2.771486
8,5.851939,8.442396,2.781399
8,5.796530,8.456426,2.791099
8,5.740890,8.469809,2.800587
8,5.685027,8.482543,2.809862
8,5.628950,8.494623,2.818923
8,5.572668,8.506045,2.827769
8,5.516189,8.516807,2.836400
8,5.459522,8.526903,2.844815
8,5.402676,8.536332,2.853013
8,5.345659,8.545090,2.860994
8,5.288482,8.553174,2.868756
8,5.231151,8.560581,2.876301
8,5.173677,8.567309,2.883626
8,5.116069,8.573354,2.890732
8,5.058336,8.578714,2.897618
8,5.000487,8.583387,2.904283
8,4.942531,8.587371,2.910727
8,4.884477,8.590663,2.916949
8,4.826335,8.593261,2.922949
8,4.768114,8.595165,2.928727
8,4.709823,8.596371,2.934281
8,4.651473,8.596879,2.939612
8,4.593071,8.596686,2.944720
8,4.534628,8.595793,2.949603
8,4.476154,8.594197,2.954261
8,4.417657,8.591898,2.958694
8,4.359147,8.588894,2.962902
8,4.300634,8.585186,2.966884
8,4.242127,8.580772,2.970641
8,4.183636,8.575652,2.974171
8,4.125171,8.569826,2.977475
8,4.066740,8.563294,2.980552
8,4.008354,8.556055,2.983402
8,3.950023,8.548111,2.986024
8,3.891755,8.539460,2.988420
8,3.833561,8.530104,2.990588
8,3.775450,8.520043,2.992528
8,3.717431,8.509278,2.994240
8,3.659515,8.497810,2.995724
8,3.601711,8.485639,2.996980
8,3.544028,8.472768,2.998008
8,3.486476,8.459196,2.998807
8,3.429065,8.444927,2.999378
8,3.371804,8.429960,2.999721
8,3.314702,8.414298,2.999835
8,3.257770,8.397944,2.999721
8,3.201016,8.380898,2.999378
8,3.144450,8.363163,2.998807
8,3.088082,8.344742,2.998008
8,3.031920,8.325636,2.996980
8,2.975975,8.305848,2.995724
8,2.920255,8.285382,2.994240
8,2.864770,8.264240,2.992528
8,2.809529,8.242424,2.990588
8,2.754540,8.219939,2.988420
8,2.699815,8.196787,2.986024
8,2.645360,8.172971,2.983402
8,2.591186,8.148496,2.980552
8,2.537301,8.123365,2.977475
8,2.483715,8.097582,2.974171
8,2.430436,8.071150,2.970641
8,2.377473,8.044075,2.966884
8,2.324835,8.016359,2.962902
8,2.272531,7.988008,2.958694
8,2.220568,7.959026,2.954261
8,2.168957,7.929417,2.949603
8,2.117704,7.899186,2.944720
8,2.066820,7.868339,2.939612
8,2.016311,7.836880,2.934281
8,1.966187,7.804814,2.928727
8,1.916455,7.772147,2.922949
8,1.867124,7.738883,2.916949
8,1.818202,7.705029,2.910727
8,1.769696,7.670589,2.904283
8,1.721615,7.635571,2.897618
8,1.673967,7.599979,2.890732
8,1.626758,7.563819,2.883626
8,1.579997,7.527098,2.876301
8,1.533692,7.489822,2.868756
8,1.487849,7.451997,2.860994
8,1.442476,7.413629,2.853013
8,1.397580,7.374725,2.844815
8,1.353168,7.335292,2.836400
8,1.309248,7.295336,2.827769
8,1.265826,7.254864,2.818923
8,1.222910,7.213884,2.809862
8,1.180505,7.172402,2.800587
8,1.138619,7.130424,2.791099
8,1.097258,7.087960,2.781399
8,1.056428,7.045015,2.771486
8,1.016135,7.001598,2.761363
8,0.976387,6.957715,2.751029
8,0.937189,6.913375,2.740486
8,0.898546,6.868584,2.729734
8,0.860465,6.823352,2.718774
8,0.822951,6.777685,2.707607
8,0.786010,6.731592,2.696234
8,0.749648,6.685081,2.684655
8,0.713869,6.638160,2.672873
8,0.678680,6.590836,2.660886
8,0.644084,6.543119,2.648697
8,0.610087,6.495016,2.636306
8,0.576694,6.446537,2.623715
8,0.543910,6.397688,2.610923
8,0.511738,6.348480,2.597933
8,0.480184,6.298920,2.584745
8,0.449252,6.249017,2.571360
8,0.418946,6.198781,2.557780
8,0.389270,6.148219,2.544004
8,0.360227,6.097340,2.530035
8,0.331823,6.046154,2.515873
8,0.304059,5.994669,2.501520
8,0.276941,5.942895,2.486976
8,0.250470,5.890839,2.472243
8,0.224651,5.838513,2.457321
8,0.199487,5.785923,2.442212
8,0.174980,5.733081,2.426918
8,0.151132,5.679994,2.411438
8,0.127948,5.626672,2.395775
8,0.105429,5.573125,2.379929
8,0.083578,5.519361,2.363902
8,0.062397,5.465391,2.347695
8,0.041887,5.411222,2.331310
8,0.022052,5.356865,2.314746
8,0.002892,5.302329,2.298007
8,-0.015590,5.247624,2.281092
8,-0.033393,5.192758,2.264004
8,-0.050517,5.137742,2.246744
8,-0.066958,5.082585,2.229312
8,-0.082717,5.027295,2.211710
8,-0.097793,4.971883,2.193940
8,-0.112184,4.916359,2.176003
8,-0.125891,4.860731,2.157901
8,-0.138912,4.805009,2.139634
8,-0.151248,4.749202,2.121204
8,-0.162897,4.693320,2.102612
8,-0.173861,4.637373,2.083861
8,-0.184138,4.581370,2.064950
8,-0.193730,4.525320,2.045883
8,-0.202637,4.469232,2.026659
8,-0.210858,4.413117,2.007281
8,-0.218396,4.356983,1.987751
8,-0.225250,4.300840,1.968069
8,-0.231422,4.244697,1.948237
8,-0.236913,4.188564,1.928257
8,-0.241724,4.132449,1.908130
8,-0.245856,4.076363,1.887857
8,-0.249310,4.020313,1.867441
8,-0.252090,3.964310,1.846883
8,-0.254195,3.908363,1.826184
8,-0.255629,3.852480,1.805346
8,-0.256392,3.796671,1.784370
8,-0.256489,3.740944,1.763259
8,-0.255920,3.685309,1.742013
8,-0.254688,3.629775,1.720635
8,-0.252796,3.574350,1.699125
8,-0.250246,3.519044,1.677486
8,-0.247042,3.463865,1.655720
8,-0.243187,3.408821,1.633827
8,-0.238683,3.353922,1.611810
8,-0.233534,3.299175,1.589670
8,-0.227743,3.244591,1.567409
8,-0.221313,3.190176,1.545029
8,-0.214249,3.135940,1.522531
8,-0.206555,3.081890,1.499918
8,-0.198233,3.028035,1.477189
8,-0.189288,2.974383,1.454349
8,-0.179724,2.920942,1.431398
8,-0.169546,2.867721,1.408337
8,-0.158757,2.814727,1.385170
8,-0.147362,2.761967,1.361897
8,-0.135367,2.709451,1.338520
8,-0.122774,2.657185,1.315041
8,-0.109590,2.605177,1.291462
8,-0.095820,2.553434,1.267785
8,-0.081467,2.501965,1.244011
8,-0.066538,2.450775,1.220143
8,-0.051038,2.399874,1.196181
8,-0.034971,2.349267,1.172129
8,-0.018344,2.298962,1.147987
8,-0.001162,2.248965,1.123758
8,0.016569,2.199284,1.099443
8,0.034844,2.149925,1.075045
8,0.053657,2.100896,1.050564
8,0.073002,2.052201,1.026004
8,0.092872,2.003849,1.001366
8,0.113262,1.955844,0.976651
8,0.134166,1.908195,0.951862
8,0.155577,1.860905,0.927000
8,0.177488,1.813982,0.902068
8,0.199894,1.767432,0.877067
8,0.222788,1.721259,0.851999
8,0.246163,1.675471,0.826867
8,0.270013,1.630072,0.801671
8,0.294331,1.585067,0.776414
8,0.319109,1.540463,0.751099
8,0.344342,1.496263,0.725726
8,0.370022,1.452474,0.700298
8,0.396141,1.409100,0.674816
8,0.422694,1.366146,0.649283
8,0.449673,1.323617,0.623701
8,0.477070,1.281517,0.598071
8,0.504879,1.239851,0.572396
8,0.533092,1.198622,0.546677
8,0.561701,1.157836,0.520916
8,0.590700,1.117496,0.495116
8,0.620081,1.077606,0.469278
8,0.649835,1.038170,0.443404
8,0.679957,0.999191,0.417496
8,0.710438,0.960674,0.391557
8,0.741270,0.922621,0.365588
8,0.772446,0.885035,0.339591
8,0.803958,0.847921,0.313568
8,0.835798,0.811281,0.287521
8,0.867959,0.775117,0.261453
8,0.900433,0.739433,0.235364
8,0.933212,0.704231,0.209258
8,0.966288,0.669513,0.183136
8,0.999654,0.635283,0.156999
8,1.033300,0.601541,0.130851
8,1.067221,0.568291,0.104693
8,1.101407,0.535534,0.078527
8,1.135850,0.503272,0.052354
8,1.170544,0.471506,0.026178
8,1.205479,0.440239,0.000000
8,1.192981,0.391590,-0.026178
8,1.180965,0.342588,-0.052354
8,1.169438,0.293239,-0.078527
8,1.158406,0.243547,-0.104693
8,1.147878,0.193518,-0.130851
8,1.137859,0.143158,-0.156999
8,1.128357,0.092471,-0.183136
8,1.119378,0.041465,-0.209258
8,1.110930,-0.009856,-0.235364
8,1.103018,-0.061484,-0.261453
8,1.095649,-0.113415,-0.287521
8,1.088830,-0.165641,-0.313568
8,1.082568,-0.218156,-0.339591
8,1.076867,-0.270954,-0.365588
8,1.071736,-0.324028,-0.391557
8,1.067179,-0.377372,-0.417496
8,1.063203,-0.430978,-0.443404
8,1.059814,-0.484839,-0.469278
8,1.057017,-0.538948,-0.495116
8,1.054819,-0.593298,-0.520916
8,1.053226,-0.647882,-0.546677
8,1.052242,-0.702692,-0.572396
8,1.051873,-0.757721,-0.598071
8,1.052125,-0.812960,-0.623701
8,1.053002,-0.868403,-0.649283
8,1.054511,-0.924041,-0.674816
8,1.056656,-0.979866,-0.700298
8,1.059442,-1.035871,-0.725726
8,1.062874,-1.092046,-0.751099
8,1.066956,-1.148384,-0.776414
8,1.071694,-1.204876,-0.801671
8,1.077091,-1.261514,-0.826867
8,1.083152,-1.318289,-0.851999
8,1.089882,-1.375192,-0.877067
8,1.097284,-1.432216,-0.902068
8,1.105362,-1.489350,-0.927000
8,1.114121,-1.546586,-0.951862
8,1.123564,-1.603915,-0.976651
8,1.133694,-1.661328,-1.001366
8,1.144516,-1.718815,-1.026004
8,1.156032,-1.776368,-1.050564
8,1.168246,-1.833976,-1.075045
8,1.181160,-1.891631,-1.099443
8,1.194778,-1.949324,-1.123758
8,1.209102,-2.007044,-1.147987
8,1.224136,-2.064781,-1.172129
8,1.239881,-2.122527,-1.196181
8,1.256340,-2.180271,-1.220143
8,1.273516,-2.238004,-1.244011
8,1.291410,-2.295716,-1.267785
8,1.310023,-2.353397,-1.291462
8,1.329359,-2.411036,-1.315041
8,1.349419,-2.468624,-1.338520
8,1.370204,-2.526151,-1.361897
8,1.391715,-2.583607,-1.385170
8,1.413954,-2.640980,-1.408337
8,1.436921,-2.698262,-1.431398
8,1.460618,-2.755442,-1.454349
8,1.485045,-2.812510,-1.477189
8,1.510203,-2.869454,-1.499918
8,1.536092,-2.926266,-1.522531
8,1.562713,-2.982934,-1.545029
8,1.590065,-3.039449,-1.567409
8,1.618148,-3.095799,-1.589670
8,1.646963,-3.151974,-1.611810
8,1.676508,-3.207964,-1.633827
8,1.706784,-3.263757,-1.655720
8,1.737789,-3.319345,-1.677486
8,1.769523,-3.374716,-1.699125
8,1.801985,-3.429859,-1.720635
8,1.835173,-3.484765,-1.742013
8,1.869086,-3.539421,-1.763259
8,1.903722,-3.593819,-1.784370
8,1.939080,-3.647947,-1.805346
8,1.975158,-3.701795,-1.826184
8,2.011954,-3.755353,-1.846883
8,2.049466,-3.808609,-1.867441
8,2.087691,-3.861553,-1.887857
8,2.126627,-3.914175,-1.908130
8,2.166271,-3.966464,-1.928257
8,2.206620,-4.018411,-1.948237
8,2.247671,-4.070003,-1.968069
8,2.289422,-4.121231,-1.987751
8,2.331868,-4.172085,-2.007281
8,2.375007,-4.222554,-2.026659
8,2.418834,-4.272628,-2.045883
8,2.463345,-4.322297,-2.064950
8,2.508538,-4.371550,-2.083861
8,2.554407,-4.420376,-2.102612
8,2.600948,-4.468767,-2.121204
8,2.648157,-4.516712,-2.139634
8,2.696029,-4.564200,-2.157901
8,2.744559,-4.611223,-2.176003
8,2.793743,-4.657769,-2.193940
8,2.843575,-4.703829,-2.211710
8,2.894050,-4.749393,-2.229312
8,2.945162,-4.794451,-2.246744
8,2.996906,-4.838994,-2.264004
8,3.049276,-4.883011,-2.281092
8,3.102267,-4.926494,-2.298007
8,3.155872,-4.969433,-2.314746
8,3.210084,-5.011819,-2.331310
8,3.264898,-5.053641,-2.347695
8,3.320307,-5.094892,-2.363902
8,3.376305,-5.135561,-2.379929
8,3.432884,-5.175639,-2.395775
8,3.490037,-5.215118,-2.411438
8,3.547758,-5.253989,-2.426918
8,3.606039,-5.292243,-2.442212
8,3.664873,-5.329871,-2.457321
8,3.724253,-5.366864,-2.472243
8,3.784170,-5.403214,-2.486976
8,3.844616,-5.438913,-2.501520
8,3.905585,-5.473952,-2.515873
8,3.967067,-5.508323,-2.530035
8,4.029054,-5.542018,-2.544004
8,4.091539,-5.575029,-2.557780
8,4.154512,-5.607348,-2.571360
8,4.217965,-5.638967,-2.584745
8,4.281890,-5.669879,-2.597933
8,4.346277,-5.700077,-2.610923
8,4.411117,-5.729552,-2.623715
8,4.476401,-5.758298,-2.636306
8,4.542120,-5.786307,-2.648697
8,4.608265,-5.813572,-2.660886
8,4.674826,-5.840087,-2.672873
8,4.741794,-5.865845,-2.684655
8,4.809158,-5.890839,-2.696234
8,4.876910,-5.915063,-2.707607
8,4.945038,-5.938510,-2.718774
8,5.013533,-5.961175,-2.729734
8,5.082386,-5.983051,-2.740486
8,5.151585,-6.004132,-2.751029
8,5.221120,-6.024412,-2.761363
8,5.290981,-6.043887,-2.771486
8,5.361158,-6.062550,-2.781399
8,5.431639,-6.080397,-2.791099
8,5.502414,-6.097421,-2.800587
8,5.573473,-6.113619,-2.809862
8,5.644803,-6.128984,-2.818923
8,5.716395,-6.143514,-2.827769
8,5.788238,-6.157202,-2.836400
8,5.860319,-6.170046,-2.844815
8,5.932629,-6.182039,-2.853013
8,6.005155,-6.193180,-2.860994
8,6.077886,-6.203463,-2.868756
8,6.150811,-6.212884,-2.876301
8,6.223919,-6.221442,-2.883626
8,6.297198,-6.229131,-2.890732
8,6.370636,-6.235950,-2.897618
8,6.444221,-6.241894,-2.904283
8,6.517943,-6.246961,-2.910727
8,6.591788,-6.251149,-2.916949
8,6.665746,-6.254454,-2.922949
8,6.739804,-6.256875,-2.928727
8,6.813951,-6.258410,-2.934281
8,6.888174,-6.259055,-2.939612
8,6.962462,-6.258811,-2.944720
8,7.036802,-6.257674,-2.949603
8,7.111183,-6.255644,-2.954261
8,7.185593,-6.252720,-2.958694
8,7.260018,-6.248899,-2.962902
8,7.334448,-6.244182,-2.966884
8,7.408870,-6.238568,-2.970641
8,7.483271,-6.232055,-2.974171
8,7.557641,-6.224644,-2.977475
8,7.631965,-6.216335,-2.980552
8,7.706233,-6.207128,-2.983402
8,7.780432,-6.197022,-2.986024
8,7.854550,-6.186018,-2.988420
8,7.928574,-6.174117,-2.990588
8,8.002492,-6.161319,-2.992528
8,8.076293,-6.147626,-2.994240
8,8.149963,-6.133038,-2.995724
8,8.223492,-6.117557,-2.996980
8,8.296865,-6.101184,-2.998008
8,8.370072,-6.083921,-2.998807
8,8.443101,-6.065769,-2.999378
8,8.515938,-6.046732,-2.999721
8,8.588572,-6.026810,-2.999835
8,8.660991,-6.006006,-2.999721
8,8.733183,-5.984324,-2.999378
8,8.805136,-5.961765,-2.998807
8,8.876838,-5.938332,-2.998008
8,8.948276,-5.914029,-2.996980
8,9.019440,-5.888859,-2.995724
8,9.090317,-5.862826,-2.994240
8,9.160895,-5.835932,-2.992528
8,9.231163,-5.808182,-2.990588
8,9.301109,-5.779581,-2.988420
8,9.370722,-5.750131,-2.986024
8,9.439989,-5.719837,-2.983402
8,9.508899,-5.688704,-2.980552
8,9.577441,-5.656737,-2.977475
8,9.645604,-5.623940,-2.974171
8,9.713376,-5.590319,-2.970641
8,9.780746,-5.555878,-2.966884
8,9.847703,-5.520623,-2.962902
8,9.914235,-5.484560,-2.958694
8,9.980332,-5.447694,-2.954261
8,10.045983,-5.410031,-2.949603
8,10.111177,-5.371577,-2.944720
8,10.175903,-5.332339,-2.939612
8,10.240151,-5.292322,-2.934281
8,10.303910,-5.251534,-2.928727
8,10.367170,-5.209980,-2.922949
8,10.429920,-5.167668,-2.916949
8,10.492150,-5.124605,-2.910727
8,10.553850,-5.080797,-2.904283
8,10.615010,-5.036253,-2.897618
8,10.675620,-4.990979,-2.890732
8,10.735670,-4.944984,-2.883626
8,10.795151,-4.898274,-2.876301
8,10.854053,-4.850858,-2.868756
8,10.912366,-4.802743,-2.860994
8,10.970081,-4.753939,-2.853013
8,11.027190,-4.704452,-2.844815
8,11.083682,-4.654292,-2.836400
8,11.139549,-4.603468,-2.827769
8,11.194782,-4.551987,-2.818923
8,11.249373,-4.499859,-2.809862
8,11.303313,-4.447093,-2.800587
8,11.356593,-4.393697,-2.791099
8,11.409205,-4.339681,-2.781399
8,11.461142,-4.285055,-2.771486
8,11.512394,-4.229827,-2.761363
8,11.562955,-4.174007,-2.751029
8,11.612816,-4.117605,-2.740486
8,11.661971,-4.060631,-2.729734
8,11.710410,-4.003095,-2.718774
8,11.758129,-3.945006,-2.707607
8,11.805118,-3.886375,-2.696234
8,11.851372,-3.827212,-2.684655
8,11.896883,-3.767527,-2.672873
8,11.941645,-3.707330,-2.660886
8,11.985651,-3.646633,-2.648697
8,12.028896,-3.585445,-2.636306
8,12.071372,-3.523778,-2.623715
8,12.113075,-3.461642,-2.610923
8,12.153998,-3.399048,-2.597933
8,12.194135,-3.336007,-2.584745
8,12.233481,-3.272530,-2.571360
8,12.272031,-3.208628,-2.557780
8,12.309780,-3.144312,-2.544004
8,12.346722,-3.079593,-2.530035
8,12.382854,-3.014484,-2.515873
8,12.418169,-2.948994,-2.501520
8,12.452664,-2.883136,-2.486976
8,12.486335,-2.816920,-2.472243
8,12.519178,-2.750360,-2.457321
8,12.551188,-2.683465,-2.442212
8,12.582361,-2.616248,-2.426918
8,12.612695,-2.548721,-2.411438
8,12.642186,-2.480895,-2.395775
8,12.670831,-2.412782,-2.379929
8,12.698626,-2.344393,-2.363902
8,12.725569,-2.275741,-2.347695
8,12.751657,-2.206838,-2.331310
8,12.776888,-2.137695,-2.314746
8,12.801260,-2.068324,-2.298007
8,12.824770,-1.998738,-2.281092
8,12.847416,-1.928948,-2.264004
8,12.869197,-1.858966,-2.246744
8,12.890111,-1.788804,-2.229312
8,12.910157,-1.718475,-2.211710
8,12.929333,-1.647990,-2.193940
8,12.947640,-1.577362,-2.176003
8,12.965075,-1.506602,-2.157901
8,12.981638,-1.435722,-2.139634
8,12.997329,-1.364735,-2.121204
8,13.012147,-1.293653,-2.102612
8,13.026093,-1.222487,-2.083861
8,13.039166,-1.151249,-2.064950
8,13.051367,-1.079953,-2.045883
8,13.062696,-1.008608,-2.026659
8,13.073155,-0.937229,-2.007281
8,13.082743,-0.865825,-1.987751
8,13.091462,-0.794410,-1.968069
8,13.099313,-0.722995,-1.948237
8,13.106297,-0.651593,-1.928257
8,13.112416,-0.580214,-1.908130
8,13.117672,-0.508870,-1.887857
8,13.122066,-0.437574,-1.867441
8,13.125601,-0.366337,-1.846883
8,13.128280,-0.295171,-1.826184
8,13.130103,-0.224087,-1.805346
8,13.131075,-0.153097,-1.784370
8,13.131197,-0.082211,-1.763259
8,13.130473,-0.011443,-1.742013
8,13.128906,0.059198,-1.720635
8,13.126500,0.129699,-1.699125
8,13.123257,0.200050,-1.677486
8,13.119181,0.270239,-1.655720
8,13.114277,0.340256,-1.633827
8,13.108548,0.410089,-1.611810
8,13.101998,0.479727,-1.589670
8,13.094632,0.549160,-1.567409
8,13.086454,0.618377,-1.545029
8,13.077468,0.687366,-1.522531
8,13.067680,0.756119,-1.499918
8,13.057094,0.824623,-1.477189
8,13.045716,0.892869,-1.454349
8,13.033551,0.960847,-1.431398
8,13.020604,1.028546,-1.408337
8,13.006880,1.095955,-1.385170
8,12.992386,1.163066,-1.361897
8,12.977128,1.229868,-1.338520
8,12.961110,1.296352,-1.315041
8,12.944340,1.362507,-1.291462
8,12.926823,1.428325,-1.267785
8,12.908566,1.493795,-1.244011
8,12.889576,1.558909,-1.220143
8,12.869859,1.623656,-1.196181
8,12.849423,1.688029,-1.172129
8,12.828273,1.752019,-1.147987
8,12.806417,1.815615,-1.123758
8,12.783862,1.878810,-1.099443
8,12.760616,1.941596,-1.075045
8,12.736686,2.003963,-1.050564
8,12.712079,2.065903,-1.026004
8,12.686804,2.127408,-1.001366
8,12.660867,2.188471,-0.976651
8,12.634277,2.249082,-0.951862
8,12.607042,2.309235,-0.927000
8,12.579170,2.368922,-0.902068
8,12.550669,2.428135,-0.877067
8,12.521548,2.486867,-0.851999
8,12.491814,2.545111,-0.826867
8,12.461477,2.602860,-0.801671
8,12.430544,2.660107,-0.776414
8,12.399026,2.716844,-0.751099
8,12.366929,2.773067,-0.725726
8,12.334264,2.828767,-0.700298
8,12.301039,2.883940,-0.674816
8,12.267263,2.938578,-0.649283
